Entry no,corona_GMA,corona_MPC,corona_AcETMAC,corona_MAA,corona_DMA,corona_PEG,corona_CysMA,corona_GluMA,corona_DMAPS,corona_AEMA,corona_QDMAEMA,corona_HPMAm,corona_KSPMA,corona_MAcEPyr,corona_DSDMA,clogp_corona,mon_corona_mw,mon_corona_apol,mon_corona_mv,mon_corona_psa,dp_corona,corona_mw_total,corona_mv_total,core_BzMA,core_DAAM,core_EGEMA,core_GlyMA,core_HBMA,core_HEMA,core_HPMA,core_MEMA,core_PhA,core_TFMA,core_EGDMA,core_cyclic,clogp_core,mon_core_mw,mon_core_apol,mon_core_mv,mon_core_psa,dp_core,core_mw_total,core_mv_total,ratio_mass,ratio_vol,conc,ph,salt,charged,temp,initiator,sphere,worm,vesicle,other,cophases
411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,300,43224,355.5,0.103225165,0.097661916,17.5,7,0,0,50,VA-044,0,0,1,0,0
412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,100,14408,118.5,0.256683171,0.245109937,20,7,0,0,50,VA-044,1,0,0,0,0
413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,150,21612,177.75,0.187133449,0.177945349,20,7,0,0,50,VA-044,1,1,0,0,1
414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,180,25934.4,213.3,0.160964859,0.152820061,20,7,0,0,50,VA-044,0,1,0,0,0
415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.147238394,0.139672531,20,7,0,0,50,VA-044,0,1,1,1,1
416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,220,31697.6,260.7,0.135669058,0.128608029,20,7,0,0,50,VA-044,0,0,1,0,0
417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,250,36020,296.25,0.121364622,0.11494907,20,7,0,0,50,VA-044,0,0,1,1,1
418,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,300,43224,355.5,0.103225165,0.097661916,20,7,0,0,50,VA-044,0,0,1,1,1
419,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,400,57632,474,0.079469692,0.07507954,20,7,0,0,50,VA-044,0,0,0,0,1
420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,55,8803.85,68.4035,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.234021401,0.223977459,10,7,0,0,70,ACVA,0,0,1,0,0
421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,55,8803.85,68.4035,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,300,43224,355.5,0.169214181,0.161365735,10,7,0,0,70,ACVA,0,0,1,0,0
422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,55,8803.85,68.4035,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,400,57632,474,0.132516555,0.126111834,10,7,0,0,70,ACVA,0,0,1,0,0
423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,55,8803.85,68.4035,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,500,72040,592.5,0.10889944,0.103499981,10,7,0,0,70,ACVA,0,0,1,0,0
424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,55,8803.85,68.4035,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,600,86448,711,0.092427076,0.087763912,10,7,0,0,70,ACVA,0,0,1,0,0
425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,55,8803.85,68.4035,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,700,100856,829.5,0.080283258,0.076181349,10,7,0,0,70,ACVA,0,0,1,0,0
426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,55,8803.85,68.4035,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,800,115264,948,0.070959963,0.067299552,10,7,0,0,70,ACVA,0,0,1,0,0
427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,55,8803.85,68.4035,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,1000,144080,1185,0.057585219,0.054574205,10,7,0,0,70,ACVA,0,0,1,0,0
428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,55,8803.85,68.4035,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,1320,190185.6,1564.2,0.044242798,0.041898416,10,7,0,0,70,ACVA,0,0,0,0,1
429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,55,8803.85,68.4035,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,1800,259344,2133,0.032832074,0.031072677,10,7,0,0,70,ACVA,0,0,0,0,1
430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,58,9284.06,72.1346,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,250,36020,296.25,0.20492777,0.195813289,10,7,0,0,70,ACVA,0,0,1,0,0
431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,30,4322.4,35.55,0.517827681,0.503611558,10,3.5,0,0,70,ACVA,1,0,0,0,0
432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,35,5042.8,41.475,0.479309394,0.465130645,10,3.5,0,0,70,ACVA,1,0,0,0,0
433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,38,5475.04,45.03,0.45883146,0.44474107,10,3.5,0,0,70,ACVA,1,0,0,0,0
434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,43,6195.44,50.955,0.42833152,0.414460431,10,3.5,0,0,70,ACVA,0,1,0,0,0
435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,47,6771.76,55.695,0.406703645,0.393051395,10,3.5,0,0,70,ACVA,0,0,0,0,1
436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,48,6915.84,56.88,0.401633692,0.38804032,10,3.5,0,0,70,ACVA,0,0,0,0,1
437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,53,7636.24,62.805,0.378068734,0.3647867,10,3.5,0,0,70,ACVA,0,0,0,0,1
438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,58,8356.64,68.73,0.357115767,0.344162493,10,3.5,0,0,70,ACVA,0,1,1,1,1
439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,68,9797.44,80.58,0.321482021,0.309199613,10,3.5,0,0,70,ACVA,0,0,0,0,1
440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,70,10085.6,82.95,0.315191922,0.303042499,10,3.5,0,0,70,ACVA,0,0,1,0,0
441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,74,10661.92,87.69,0.303322345,0.291435738,10,3.5,0,0,70,ACVA,0,0,1,0,0
442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,78,11238.24,92.43,0.292314299,0.280685275,10,3.5,0,0,70,ACVA,0,0,1,0,0
443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,84,12102.72,99.54,0.27722301,0.26596872,10,3.5,0,0,70,ACVA,0,0,1,0,0
444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,89,12823.12,105.465,0.265788155,0.254834409,10,3.5,0,0,70,ACVA,0,0,1,0,0
445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,38,5475.04,45.03,0.45883146,0.44474107,15,3.5,0,0,70,ACVA,0,1,0,0,0
446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,43,6195.44,50.955,0.42833152,0.414460431,15,3.5,0,0,70,ACVA,0,1,0,0,0
447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,50,7204,59.25,0.391863772,0.37839196,15,3.5,0,0,70,ACVA,0,0,0,0,1
448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,58,8356.64,68.73,0.357115767,0.344162493,15,3.5,0,0,70,ACVA,0,0,0,0,1
449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,70,10085.6,82.95,0.315191922,0.303042499,15,3.5,0,0,70,ACVA,0,0,0,0,1
450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,84,12102.72,99.54,0.27722301,0.26596872,15,3.5,0,0,70,ACVA,0,0,1,0,0
451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,36,5186.88,42.66,0.472283295,0.458129518,20,3.5,0,0,70,ACVA,1,0,0,0,0
452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,41,5907.28,48.585,0.440031623,0.426064029,20,3.5,0,0,70,ACVA,1,0,0,0,0
453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,45,6483.6,53.325,0.417237496,0.403472111,20,3.5,0,0,70,ACVA,0,1,0,0,0
454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,50,7204,59.25,0.391863772,0.37839196,20,3.5,0,0,70,ACVA,0,1,0,0,0
455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,54,7780.32,63.99,0.373683723,0.360466453,20,3.5,0,0,70,ACVA,0,0,0,0,1
456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,63,9077.04,74.655,0.338363315,0.325745582,20,3.5,0,0,70,ACVA,0,0,0,0,1
457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,72,10373.76,85.32,0.309143242,0.297125811,20,3.5,0,0,70,ACVA,0,0,0,0,1
458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,81,11670.48,95.985,0.284568714,0.273128904,20,3.5,0,0,70,ACVA,0,0,0,0,1
459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,90,12967.2,106.65,0.263613457,0.252718486,20,3.5,0,0,70,ACVA,0,0,0,0,1
460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,95,13687.6,112.575,0.253252793,0.242644927,20,3.5,0,0,70,ACVA,0,0,1,0,0
461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,100,14408,118.5,0.243675732,0.233343663,20,3.5,0,0,70,ACVA,0,0,1,0,0
462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,36,5186.88,42.66,0.472283295,0.458129518,30,3.5,0,0,70,ACVA,1,0,0,0,0
463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,41,5907.28,48.585,0.440031623,0.426064029,30,3.5,0,0,70,ACVA,1,0,0,0,0
464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,46,6627.68,54.51,0.411903234,0.398193587,30,3.5,0,0,70,ACVA,0,1,0,0,0
465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,49,7059.92,58.065,0.396688586,0.38315541,30,3.5,0,0,70,ACVA,0,1,0,0,0
466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,52,7492.16,61.62,0.38255788,0.36921176,30,3.5,0,0,70,ACVA,0,0,0,0,1
467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,55,7924.4,65.175,0.369399265,0.356247339,30,3.5,0,0,70,ACVA,0,0,0,0,1
468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,60,8644.8,71.1,0.349370768,0.336551355,30,3.5,0,0,70,ACVA,0,0,0,0,1
469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,63,9077.04,74.655,0.338363315,0.325745582,30,3.5,0,0,70,ACVA,0,0,0,0,1
470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,65,9365.2,77.025,0.331402426,0.318919148,30,3.5,0,0,70,ACVA,0,0,0,0,1
471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,75,10806,88.875,0.300493332,0.288671651,30,3.5,0,0,70,ACVA,0,0,0,0,1
472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,85,12246.8,100.725,0.274857998,0.263664695,30,3.5,0,0,70,ACVA,1,1,1,0,1
473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,90,12967.2,106.65,0.263613457,0.252718486,30,3.5,0,0,70,ACVA,0,0,0,0,1
474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,100,14408,118.5,0.243675732,0.233343663,30,3.5,0,0,70,ACVA,0,0,0,0,1
475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,29,4642.03,36.0673,0,0,0,0,0,0,0,1,0,0,0,0,1.16,144.08,22.727516,1.185,35.53,110,15848.8,130.35,0.226541824,0.216728069,30,3.5,0,0,70,ACVA,0,0,1,0,0
476,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.33,246,69.964723,1.4444,91.88,34,8364,49.1096,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,100,14408,118.5,0.367293167,0.292999924,10,5,0,1,70,ACVA,1,0,0,0,0
477,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.33,246,69.964723,1.4444,91.88,34,8364,49.1096,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.224959656,0.17164611,10,5,0,1,70,ACVA,1,0,0,0,0
478,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.33,246,69.964723,1.4444,91.88,34,8364,49.1096,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,300,43224,355.5,0.162130728,0.121375271,10,5,0,1,70,ACVA,1,0,0,0,0
479,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.33,246,69.964723,1.4444,91.88,34,8364,49.1096,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,100,14408,118.5,0.367293167,0.292999924,15,5,0,1,70,ACVA,1,0,0,0,0
480,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.33,246,69.964723,1.4444,91.88,34,8364,49.1096,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,100,14408,118.5,0.367293167,0.292999924,15,5,0,1,70,ACVA,1,0,0,0,0
481,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.33,246,69.964723,1.4444,91.88,34,8364,49.1096,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,100,14408,118.5,0.367293167,0.292999924,15,5,0,1,70,ACVA,1,0,0,0,0
482,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.33,246,69.964723,1.4444,91.88,34,8364,49.1096,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,100,14408,118.5,0.367293167,0.292999924,20,5,0,1,70,ACVA,1,0,0,0,0
483,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.33,246,69.964723,1.4444,91.88,34,8364,49.1096,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,100,14408,118.5,0.367293167,0.292999924,20,5,0,1,70,ACVA,1,0,0,0,0
484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,55,8803.85,68.4035,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,330,47546.4,391.05,0.156234444,0.148880137,10,7,0,0,70,ACVA,0,0,1,0,0
485,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.58,207.1,32.726274,1.7389,26.3,32,6627.2,55.6448,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,500,72040,592.5,0.084243497,0.085852421,10,7,0,1,70,ACVA,1,0,0,0,0
486,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.58,207.1,32.726274,1.7389,26.3,32,6627.2,55.6448,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,100,14408,118.5,0.315052864,0.319531792,10,7,0,1,70,ACVA,1,0,0,0,0
487,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.58,207.1,32.726274,1.7389,26.3,32,6627.2,55.6448,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.18698086,0.190144503,10,7,0,1,70,ACVA,1,0,0,0,0
488,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.58,207.1,32.726274,1.7389,26.3,32,6627.2,55.6448,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,300,43224,355.5,0.132939628,0.135341126,10,7,0,1,70,ACVA,1,0,0,0,0
489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.58,207.1,32.726274,1.7389,26.3,32,6627.2,55.6448,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,500,72040,592.5,0.084243497,0.085852421,10,7,0.1,1,70,ACVA,1,0,0,0,0
490,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.58,207.1,32.726274,1.7389,26.3,32,6627.2,55.6448,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,500,72040,592.5,0.084243497,0.085852421,10,7,0,1,70,ACVA,1,0,0,0,0
491,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.58,207.1,32.726274,1.7389,26.3,32,6627.2,55.6448,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,100,14408,118.5,0.315052864,0.319531792,10,7,0.1,1,70,ACVA,1,0,0,0,0
492,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.58,207.1,32.726274,1.7389,26.3,32,6627.2,55.6448,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.18698086,0.190144503,10,7,0.1,1,70,ACVA,1,0,0,0,0
493,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.58,207.1,32.726274,1.7389,26.3,32,6627.2,55.6448,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,300,43224,355.5,0.132939628,0.135341126,10,7,0.1,1,70,ACVA,1,0,0,0,0
494,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.58,207.1,32.726274,1.7389,26.3,32,6627.2,55.6448,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,500,72040,592.5,0.084243497,0.085852421,10,7,0.1,1,70,ACVA,1,0,0,0,0
495,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.58,207.1,32.726274,1.7389,26.3,32,6627.2,55.6448,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,100,14408,118.5,0.315052864,0.319531792,10,7,0.3,1,70,ACVA,1,0,0,0,0
